transaction_id,customer_id,transaction_date,customer_age,customer_location,quantity,unit_price,total_amount,payment_method,shipping_speed,customer_history_orders,discount_applied,discount_percentage,shipping_cost,delivery_time_days,refund_requested,velocity_flag,geolocation_mismatch,device_fingerprint_new,involves_counterfeit
TXN_526962,CUST_94743,2025-01-28 06:52:07,58,IN,3,76.33,228.99,Apple Pay,Express,1,False,0.0,8.59,1,False,False,True,True,False
TXN_901984,CUST_52100,2025-01-20 03:21:02,51,US,4,21.42,85.66,PayPal,Economy,0,False,0.0,19.86,10,True,False,False,False,True
TXN_187652,CUST_22697,2025-05-21 14:49:52,44,MX,3,89.13,267.4,PayPal,Standard,46,False,0.0,15.85,19,False,False,False,False,False
TXN_814585,CUST_59595,2024-08-23 17:21:44,43,GB,10,34.21,342.15,PayPal,Standard,1,False,0.0,14.88,12,False,False,False,False,True
TXN_217872,CUST_77601,2024-07-21 08:33:03,34,MX,3,175.4,526.19,Debit Card,Standard,19,False,0.0,12.96,26,False,False,False,False,False
TXN_328767,CUST_34586,2025-01-18 12:47:34,35,FR,1,209.66,209.66,Apple Pay,Standard,4,False,0.0,20.59,25,False,False,False,False,False
TXN_934725,CUST_34326,2025-01-07 00:35:53,18,AU,3,71.13,213.38,PayPal,Economy,0,False,0.0,9.47,19,False,False,False,False,True
TXN_314425,CUST_35773,2025-06-23 00:14:15,73,CA,10,65.39,653.88,Wire Transfer,Economy,3,True,31.0,7.9,10,True,True,True,False,True
TXN_430700,CUST_53300,2025-06-21 23:00:52,47,AU,15,10.64,159.57,Cryptocurrency,Standard,2,False,0.0,9.74,13,False,False,False,False,True
TXN_585974,CUST_77912,2024-07-06 16:36:57,78,US,2,177.22,354.44,Credit Card,Standard,18,False,0.0,17.91,8,False,False,False,False,False
TXN_491170,CUST_15433,2025-03-11 20:07:39,24,AU,2,100.82,201.64,Debit Card,Express,29,False,0.0,16.83,1,False,False,False,True,False
TXN_372682,CUST_77738,2024-08-28 09:37:51,71,US,1,168.53,168.53,Credit Card,Priority,29,True,49.0,9.19,1,False,False,False,False,False
TXN_944859,CUST_51555,2024-10-25 12:26:11,20,US,2,82.32,164.64,Apple Pay,Standard,47,False,0.0,7.19,1,False,False,False,True,False
TXN_729253,CUST_62085,2025-06-27 11:33:49,58,JP,2,272.91,545.83,PayPal,Express,7,False,0.0,16.79,3,False,False,False,False,False
TXN_727556,CUST_85157,2025-05-15 15:11:18,55,GB,4,292.39,1169.57,Debit Card,Priority,13,False,0.0,5.97,21,False,False,False,False,False
TXN_637727,CUST_60088,2025-05-30 18:56:44,53,IN,5,13.26,66.32,Cryptocurrency,Standard,1,False,0.0,22.35,28,True,True,False,False,True
TXN_223629,CUST_57885,2024-12-05 21:13:43,30,AU,18,86.71,1560.81,PayPal,Standard,0,False,0.0,19.87,2,False,False,False,False,True
TXN_386253,CUST_45840,2024-09-02 01:20:21,51,DE,7,30.33,212.34,Credit Card,Economy,1,False,0.0,10.0,19,False,False,False,False,True
TXN_285228,CUST_70481,2025-02-25 22:43:23,20,GB,2,96.7,193.41,Debit Card,Express,8,True,46.9,13.81,3,False,False,False,False,False
TXN_602719,CUST_19354,2024-09-12 16:32:28,58,BR,3,202.22,606.67,Debit Card,Standard,42,False,0.0,15.2,17,False,False,False,True,False
TXN_413571,CUST_76208,2025-06-05 04:11:39,78,US,2,279.98,559.96,Apple Pay,Priority,5,False,0.0,19.23,5,False,False,True,True,False
TXN_968425,CUST_22286,2025-01-06 04:45:26,46,MX,1,158.02,158.02,Debit Card,Standard,1,False,0.0,8.59,1,True,False,False,False,False
TXN_384379,CUST_83279,2025-01-09 13:30:59,67,JP,2,33.03,66.06,Credit Card,Economy,4,False,0.0,15.12,18,False,False,True,False,True
TXN_752393,CUST_43830,2025-01-21 08:08:09,57,FR,4,188.3,753.19,Credit Card,Express,17,False,0.0,22.21,16,False,False,False,True,False
TXN_969776,CUST_20819,2025-01-29 12:39:04,53,IN,4,134.64,538.56,PayPal,Priority,35,False,0.0,14.22,16,False,False,False,False,False
TXN_467259,CUST_26159,2024-11-24 20:01:33,63,IN,3,245.26,735.79,Apple Pay,Express,19,False,0.0,14.2,19,True,False,False,False,False
TXN_684271,CUST_41491,2025-05-14 05:42:52,38,CA,2,132.14,264.29,Credit Card,Standard,44,False,0.0,8.53,19,False,False,False,False,False
TXN_877522,CUST_58243,2025-04-25 04:35:39,61,BR,2,290.01,580.01,Apple Pay,Priority,37,False,0.0,8.34,29,False,False,False,False,False
TXN_323556,CUST_79221,2024-08-30 11:19:24,20,JP,3,197.46,592.37,Debit Card,Standard,5,True,45.1,13.7,22,False,False,True,False,False
TXN_230593,CUST_97848,2024-09-24 12:36:50,43,GB,3,253.43,760.3,Credit Card,Express,7,False,0.0,22.98,25,False,False,False,True,False
TXN_707967,CUST_80141,2024-07-16 16:45:48,70,GB,15,66.64,999.64,PayPal,Standard,4,False,0.0,8.18,15,True,False,False,False,True
TXN_815876,CUST_20138,2024-10-03 06:31:44,27,BR,12,94.14,1129.65,Cryptocurrency,Standard,3,False,0.0,18.86,6,True,True,False,False,True
TXN_352197,CUST_53555,2024-12-31 10:43:57,77,BR,4,296.95,1187.8,Credit Card,Express,32,True,37.5,8.67,11,True,False,False,True,False
TXN_978216,CUST_18376,2025-06-15 16:10:58,59,BR,2,176.11,352.22,Credit Card,Express,37,False,0.0,8.68,28,False,False,False,False,False
TXN_777381,CUST_67248,2025-01-31 02:58:25,31,GB,15,50.26,753.89,PayPal,Standard,4,False,0.0,9.77,19,False,False,False,False,True
TXN_482706,CUST_21409,2024-08-04 03:31:54,75,JP,6,41.34,248.04,Wire Transfer,Economy,2,False,0.0,10.87,16,True,False,False,True,True
TXN_686976,CUST_67085,2024-12-31 22:14:02,50,CA,2,88.39,176.78,Credit Card,Express,36,True,29.3,8.71,19,False,False,False,True,False
TXN_812547,CUST_19407,2025-02-17 20:48:40,38,AU,1,63.85,63.85,Credit Card,Express,35,True,30.8,11.61,11,False,False,False,False,False
TXN_457406,CUST_51361,2024-11-08 04:58:44,28,AU,12,33.88,406.59,PayPal,Standard,1,False,0.0,13.78,24,True,False,False,False,True
TXN_139417,CUST_64447,2024-11-03 16:53:21,65,US,2,150.98,301.95,Credit Card,Express,36,True,5.1,14.09,12,False,False,False,True,False
TXN_605310,CUST_38419,2025-03-02 15:54:32,56,US,1,44.3,44.3,Apple Pay,Priority,27,False,0.0,23.17,17,False,False,False,False,False
TXN_395020,CUST_46261,2025-04-13 01:30:59,73,US,4,296.85,1187.39,Apple Pay,Express,13,False,0.0,23.39,16,True,False,False,False,False
TXN_686356,CUST_82215,2025-07-01 09:00:27,24,DE,4,231.81,927.25,Debit Card,Standard,38,True,21.9,6.53,10,False,False,False,False,False
TXN_517760,CUST_70871,2025-05-20 13:45:07,57,GB,1,246.68,246.68,PayPal,Priority,39,True,48.3,12.04,27,False,False,False,False,False
TXN_393359,CUST_44849,2025-02-24 14:36:08,63,DE,4,107.85,431.39,Apple Pay,Standard,10,False,0.0,15.63,15,False,False,False,False,False
TXN_404369,CUST_22744,2025-04-16 06:31:28,65,FR,4,235.86,943.45,Debit Card,Priority,47,False,0.0,20.32,24,False,False,False,False,False
TXN_598698,CUST_13925,2025-03-23 21:04:44,46,MX,1,254.5,254.5,PayPal,Express,10,False,0.0,17.09,19,False,False,False,False,False
TXN_105730,CUST_14401,2024-09-17 01:49:10,57,BR,2,26.49,52.98,Apple Pay,Priority,41,False,0.0,12.8,24,False,False,False,False,False
TXN_439278,CUST_84167,2024-10-10 12:21:26,45,MX,2,124.22,248.45,PayPal,Priority,44,True,19.4,19.7,3,False,False,False,False,False
TXN_948196,CUST_21249,2024-07-04 16:50:04,28,IN,16,68.92,1102.73,Wire Transfer,Economy,4,False,0.0,23.25,12,True,False,False,False,True
TXN_657002,CUST_42448,2025-04-16 06:12:04,55,AU,1,113.41,113.41,Apple Pay,Standard,23,False,0.0,18.7,29,False,False,False,False,False
TXN_916721,CUST_80671,2025-04-27 00:53:01,76,MX,2,150.87,301.74,Debit Card,Express,17,True,20.1,16.63,27,False,False,False,False,False
TXN_871752,CUST_15412,2025-04-10 19:04:58,66,IN,2,223.37,446.74,Apple Pay,Express,16,False,0.0,22.7,15,True,False,False,False,False
TXN_675259,CUST_55096,2025-01-08 23:44:51,78,AU,1,175.15,175.15,PayPal,Priority,9,False,0.0,20.49,13,False,False,False,False,False
TXN_489341,CUST_54202,2024-07-17 12:19:04,50,DE,3,261.4,784.19,Debit Card,Priority,24,False,0.0,9.67,1,False,False,False,True,False
TXN_484022,CUST_27952,2024-10-15 23:49:40,74,DE,1,88.49,88.49,Debit Card,Express,31,False,0.0,10.2,22,False,False,True,True,False
TXN_883247,CUST_17332,2025-04-19 20:42:55,54,MX,4,206.94,827.74,Apple Pay,Express,36,True,27.7,6.76,7,False,False,True,False,False
TXN_467946,CUST_72656,2025-05-27 00:12:46,78,JP,1,282.3,282.3,Credit Card,Express,5,True,8.1,6.54,7,False,False,False,False,False
TXN_621061,CUST_38358,2024-12-19 21:50:07,29,GB,6,58.37,350.21,Wire Transfer,Economy,0,False,0.0,22.78,12,False,False,True,False,True
TXN_434139,CUST_35223,2024-07-14 00:14:41,64,GB,4,64.18,256.73,Wire Transfer,Economy,3,False,0.0,17.71,6,True,False,True,False,True
TXN_292161,CUST_57163,2024-10-11 09:57:05,40,JP,1,89.07,89.07,Apple Pay,Express,21,True,33.9,5.02,23,False,False,False,False,False
TXN_190696,CUST_25916,2025-02-14 02:52:43,78,GB,1,255.92,255.92,Credit Card,Priority,47,False,0.0,14.41,8,False,False,False,True,False
TXN_487694,CUST_53026,2024-11-24 06:32:30,28,JP,4,73.07,292.29,Apple Pay,Standard,8,True,35.5,12.93,19,False,False,False,False,False
TXN_790300,CUST_54211,2024-12-25 20:32:00,58,US,3,284.78,854.35,Apple Pay,Priority,38,False,0.0,13.55,16,False,False,True,False,False
TXN_338118,CUST_63810,2024-10-09 06:19:48,22,JP,19,60.87,1156.53,PayPal,Economy,0,False,0.0,10.77,27,True,False,False,True,True
TXN_724372,CUST_74347,2024-07-05 00:59:32,58,JP,19,16.27,309.04,Credit Card,Economy,4,False,0.0,17.64,14,False,False,False,False,True
TXN_260101,CUST_49889,2025-06-22 10:20:03,40,IN,3,223.49,670.48,Debit Card,Priority,44,False,0.0,21.4,28,False,False,False,False,False
TXN_233014,CUST_65841,2024-08-04 14:12:05,42,JP,3,45.43,136.3,PayPal,Standard,38,True,37.2,23.39,18,False,False,True,False,False
TXN_538257,CUST_13259,2024-11-28 17:53:19,26,AU,13,89.36,1161.67,Wire Transfer,Economy,0,False,0.0,7.31,24,True,False,False,False,True
TXN_712263,CUST_49553,2024-12-25 08:42:43,21,MX,2,246.63,493.26,Debit Card,Standard,39,False,0.0,6.2,28,False,False,False,False,False
TXN_526180,CUST_91987,2024-11-13 01:39:36,39,BR,2,96.44,192.88,Debit Card,Standard,31,False,0.0,14.52,7,False,True,False,True,False
TXN_377501,CUST_37907,2025-06-12 14:38:55,44,MX,1,158.07,158.07,PayPal,Standard,2,True,41.9,12.29,17,False,True,False,False,False
TXN_121999,CUST_30391,2025-06-05 19:09:32,68,BR,2,198.93,397.86,Apple Pay,Express,28,True,24.6,23.0,10,False,False,False,False,False
TXN_947309,CUST_18406,2025-06-23 00:48:37,40,GB,2,217.46,434.92,Debit Card,Express,17,False,0.0,16.67,11,False,False,False,True,False
TXN_540274,CUST_23947,2025-01-06 12:51:54,62,BR,12,34.61,415.36,Wire Transfer,Standard,4,False,0.0,22.85,16,False,False,True,False,True
TXN_669659,CUST_71910,2025-05-06 12:13:35,50,BR,14,71.65,1003.14,Cryptocurrency,Standard,0,True,17.0,7.11,22,True,False,False,False,True
TXN_552990,CUST_65446,2025-01-02 03:20:26,32,MX,4,148.43,593.72,PayPal,Standard,28,False,0.0,9.78,25,False,False,False,False,False
TXN_952768,CUST_63654,2025-06-21 12:46:28,45,FR,1,38.63,38.63,Credit Card,Priority,5,False,0.0,15.77,12,False,False,True,False,False
TXN_253876,CUST_82081,2024-12-05 14:55:02,31,GB,1,280.85,280.85,Credit Card,Priority,25,False,0.0,17.15,3,False,False,False,False,False
TXN_727774,CUST_94340,2024-12-24 05:55:38,72,DE,1,27.74,27.74,PayPal,Standard,2,False,0.0,11.93,19,False,False,False,False,False
TXN_789035,CUST_92463,2025-02-10 14:33:13,60,GB,1,153.49,153.49,PayPal,Standard,33,False,0.0,18.19,27,False,False,False,False,False
TXN_416691,CUST_16948,2024-08-27 06:14:03,57,IN,3,86.93,260.78,Apple Pay,Standard,14,False,0.0,19.21,26,True,False,False,False,False
TXN_687809,CUST_78101,2024-07-10 03:26:59,63,US,1,48.9,48.9,Apple Pay,Standard,35,True,15.0,7.72,12,False,False,False,False,False
TXN_632490,CUST_68947,2025-07-03 10:20:00,78,DE,4,143.0,571.99,PayPal,Express,39,True,41.5,8.5,23,False,True,False,False,False
TXN_769184,CUST_89407,2025-04-26 07:09:20,21,DE,3,30.51,91.53,PayPal,Standard,45,False,0.0,5.92,16,False,False,True,True,False
TXN_774177,CUST_77176,2024-08-06 11:11:58,75,GB,2,269.08,538.17,Apple Pay,Priority,37,True,16.8,19.3,12,False,False,False,False,False
TXN_676670,CUST_36844,2024-11-02 00:46:52,59,MX,4,30.21,120.83,PayPal,Priority,33,False,0.0,9.03,20,False,False,True,False,False
TXN_636238,CUST_20432,2025-06-28 00:05:54,69,BR,18,33.68,606.2,PayPal,Standard,0,True,26.5,18.54,2,True,False,False,True,True
TXN_748719,CUST_21510,2025-03-14 09:14:41,39,BR,14,64.49,902.83,Wire Transfer,Standard,0,False,0.0,22.34,17,True,False,False,False,True
TXN_119493,CUST_92809,2024-09-21 12:33:13,57,DE,2,79.8,159.59,Debit Card,Priority,40,False,0.0,8.5,13,False,False,False,False,False
TXN_888602,CUST_33578,2025-04-03 10:15:09,63,JP,3,275.64,826.93,PayPal,Express,8,False,0.0,5.1,26,False,False,False,False,False
TXN_691132,CUST_20149,2024-12-30 17:41:12,68,FR,3,148.45,445.34,PayPal,Priority,25,False,0.0,22.68,22,False,False,False,False,False
TXN_760603,CUST_36934,2024-11-03 18:03:19,62,US,3,201.32,603.96,Apple Pay,Priority,49,False,0.0,15.46,15,False,False,False,False,False
TXN_492895,CUST_40192,2024-12-05 19:51:13,41,FR,2,272.04,544.09,Credit Card,Express,40,True,10.9,19.45,27,False,False,False,False,False
TXN_628800,CUST_81999,2025-03-02 14:31:09,28,MX,17,31.97,543.42,Cryptocurrency,Economy,1,False,0.0,21.55,21,False,False,True,False,True
TXN_392078,CUST_72598,2024-11-11 18:19:06,48,GB,2,192.28,384.55,PayPal,Standard,5,False,0.0,11.94,3,False,False,False,False,False
TXN_960725,CUST_68568,2024-10-20 11:02:46,79,DE,3,299.32,897.97,Credit Card,Standard,23,False,0.0,22.39,15,False,False,False,False,False
TXN_445564,CUST_49226,2024-10-14 22:09:50,56,JP,1,276.66,276.66,Debit Card,Standard,11,False,0.0,14.62,12,False,False,True,False,False
TXN_625825,CUST_72645,2025-01-21 07:50:21,28,US,4,288.27,1153.08,Debit Card,Priority,22,False,0.0,7.81,17,False,False,True,False,False
TXN_773828,CUST_56883,2024-11-14 02:57:58,42,JP,11,89.08,979.84,Cryptocurrency,Economy,2,True,39.8,22.0,18,True,False,False,False,True
TXN_437839,CUST_87898,2025-02-03 22:14:04,24,CA,1,107.64,107.64,Debit Card,Priority,27,False,0.0,14.23,8,False,True,False,False,False
TXN_471125,CUST_15951,2025-05-28 11:23:13,23,BR,1,91.96,91.96,Credit Card,Economy,0,False,0.0,16.61,6,False,True,False,True,True
TXN_773961,CUST_71439,2025-06-13 16:49:24,65,MX,4,122.49,489.97,PayPal,Standard,28,False,0.0,18.31,15,False,True,False,False,False
TXN_823990,CUST_96795,2024-09-14 07:50:28,72,DE,4,47.76,191.03,Credit Card,Priority,39,True,38.6,16.7,25,False,False,True,False,False
TXN_739840,CUST_77278,2025-05-20 12:47:20,43,JP,1,217.51,217.51,Debit Card,Standard,15,False,0.0,13.76,5,False,False,False,False,False
TXN_589226,CUST_39450,2024-10-31 05:49:21,50,JP,2,21.02,42.04,Credit Card,Standard,2,False,0.0,16.4,26,True,False,False,False,True
TXN_412097,CUST_62301,2025-01-09 21:02:55,69,GB,1,121.16,121.16,Apple Pay,Priority,8,False,0.0,21.56,7,False,False,False,True,False
TXN_279402,CUST_94339,2024-09-20 16:13:00,56,DE,2,99.56,199.12,Apple Pay,Standard,49,False,0.0,10.5,21,False,False,False,False,False
TXN_627558,CUST_35811,2025-05-16 07:09:32,78,IN,17,88.12,1498.1,Cryptocurrency,Economy,3,False,0.0,10.63,12,True,False,True,False,True
TXN_334039,CUST_59345,2025-06-18 19:00:19,43,DE,4,56.97,227.88,Credit Card,Economy,4,True,9.4,18.37,15,False,False,False,False,True
TXN_926162,CUST_59903,2025-04-29 08:17:10,31,GB,3,245.11,735.33,PayPal,Express,30,False,0.0,21.53,27,False,False,True,False,False
TXN_190625,CUST_57572,2024-07-15 08:31:43,69,GB,2,192.96,385.91,Credit Card,Standard,23,True,7.2,22.73,27,False,False,False,False,False
TXN_306795,CUST_30315,2025-03-06 14:22:42,58,JP,1,266.91,266.91,PayPal,Priority,15,False,0.0,6.71,2,False,False,True,False,False
TXN_440098,CUST_24537,2025-03-01 20:32:56,36,AU,1,285.84,285.84,Apple Pay,Express,41,True,42.4,9.02,9,False,False,False,True,False
TXN_641918,CUST_23661,2024-11-03 00:58:19,54,DE,4,73.45,293.79,Credit Card,Express,17,False,0.0,7.96,17,False,False,False,False,False
TXN_351567,CUST_71685,2025-01-29 11:54:18,31,US,3,42.98,128.95,PayPal,Standard,13,False,0.0,7.03,24,False,False,False,False,False
TXN_559999,CUST_72564,2024-08-04 16:31:29,73,US,4,70.96,283.83,Debit Card,Express,16,False,0.0,22.88,7,False,False,False,True,False
TXN_522713,CUST_88353,2025-03-02 14:26:00,66,BR,2,262.57,525.14,PayPal,Express,42,True,22.3,12.82,9,True,False,False,False,False
TXN_466405,CUST_12915,2024-08-17 02:39:53,72,CA,14,18.99,265.88,Credit Card,Economy,0,False,0.0,8.01,18,False,False,False,False,True
TXN_534130,CUST_85292,2024-07-19 04:59:47,70,AU,2,241.91,483.81,Debit Card,Standard,21,False,0.0,10.05,21,False,False,False,False,False
TXN_435155,CUST_46259,2024-12-29 07:04:13,48,DE,4,241.37,965.47,PayPal,Express,22,False,0.0,15.76,19,False,False,False,True,False
TXN_641582,CUST_68727,2025-05-12 12:39:40,34,GB,1,59.7,59.7,Credit Card,Standard,35,True,27.2,7.97,1,False,False,False,False,False
TXN_829677,CUST_77169,2025-04-29 04:03:11,39,IN,4,120.67,482.67,Apple Pay,Standard,26,True,27.1,16.63,29,False,False,False,False,False
TXN_569912,CUST_54502,2025-05-25 15:23:22,71,FR,13,49.79,647.29,Wire Transfer,Standard,2,False,0.0,11.46,7,False,False,False,False,True
TXN_815305,CUST_78842,2024-10-05 20:33:56,39,CA,1,218.94,218.94,PayPal,Priority,19,False,0.0,11.22,23,False,False,False,True,False
TXN_108614,CUST_38445,2024-12-22 14:21:14,22,CA,2,30.75,61.5,Debit Card,Express,13,False,0.0,10.65,22,False,False,False,False,False
TXN_591804,CUST_35650,2024-09-14 16:22:16,42,IN,13,78.57,1021.41,Cryptocurrency,Economy,0,True,28.8,11.54,5,True,False,False,False,True
TXN_982701,CUST_59245,2025-05-12 18:30:08,40,MX,4,101.69,406.77,PayPal,Priority,21,True,47.1,18.19,13,True,False,True,False,False
TXN_581703,CUST_29557,2024-10-11 12:42:06,39,GB,2,19.46,38.91,Wire Transfer,Standard,2,False,0.0,18.91,29,True,False,False,False,True
TXN_337604,CUST_53333,2025-03-16 18:25:33,33,FR,10,8.51,85.05,Wire Transfer,Standard,4,False,0.0,10.02,12,True,False,False,False,True
TXN_742456,CUST_40010,2025-02-22 11:21:48,39,JP,4,213.19,852.77,Credit Card,Express,16,True,44.2,12.88,29,False,False,False,True,False
TXN_569229,CUST_11914,2024-12-24 22:43:11,21,BR,2,258.02,516.04,Credit Card,Express,12,True,24.5,10.5,27,False,False,False,False,False
TXN_679153,CUST_64808,2024-11-04 21:40:32,42,IN,1,64.35,64.35,PayPal,Priority,30,False,0.0,16.48,24,False,True,False,False,False
TXN_844441,CUST_34446,2025-02-22 15:00:17,56,AU,1,111.41,111.41,Credit Card,Priority,16,True,48.3,19.15,29,False,False,False,False,False
TXN_451270,CUST_63606,2025-07-04 02:33:14,34,GB,3,181.84,545.51,PayPal,Express,13,False,0.0,19.24,21,False,True,False,False,False
TXN_763611,CUST_49231,2024-12-10 17:23:07,19,IN,2,190.12,380.25,Apple Pay,Standard,23,True,33.1,7.93,8,False,True,False,False,False
TXN_587375,CUST_64719,2024-07-24 22:30:19,56,MX,3,58.15,174.44,Apple Pay,Express,45,False,0.0,12.09,11,True,True,False,True,False
TXN_555037,CUST_48617,2024-09-13 08:45:45,59,FR,11,13.14,144.59,Wire Transfer,Standard,2,True,35.0,24.38,20,True,False,False,False,True
TXN_975306,CUST_98179,2025-01-28 05:38:35,60,US,1,107.06,107.06,Credit Card,Standard,3,False,0.0,14.04,2,False,False,False,True,False
TXN_767120,CUST_14843,2025-06-25 06:10:38,44,CA,2,114.14,228.28,Apple Pay,Priority,17,False,0.0,6.26,23,False,True,False,True,False
TXN_189067,CUST_56602,2025-01-23 18:20:35,21,MX,3,183.56,550.68,PayPal,Standard,48,False,0.0,21.53,25,False,False,False,False,False
TXN_969193,CUST_34132,2025-03-01 12:36:25,58,DE,2,108.46,216.91,PayPal,Standard,38,True,26.9,6.51,16,False,False,False,False,False
TXN_282114,CUST_97864,2025-01-31 14:59:49,50,GB,2,190.37,380.75,PayPal,Standard,21,True,42.8,12.96,12,False,False,False,True,False
TXN_403911,CUST_47016,2024-09-17 09:48:37,68,IN,1,107.42,107.42,Credit Card,Express,46,False,0.0,7.78,29,False,False,False,False,False
TXN_660720,CUST_82976,2025-04-21 05:12:40,65,AU,1,57.88,57.88,Credit Card,Standard,2,False,0.0,21.39,13,False,False,False,False,True
TXN_632115,CUST_89902,2024-11-13 17:06:00,38,BR,4,26.65,106.58,Apple Pay,Express,38,False,0.0,16.26,1,False,False,False,False,False
TXN_255192,CUST_18502,2025-05-04 01:57:49,48,AU,3,72.38,217.14,Debit Card,Priority,49,False,0.0,24.08,16,False,False,True,True,False
TXN_194564,CUST_79510,2025-01-02 00:04:06,52,CA,2,276.4,552.8,Credit Card,Standard,40,False,0.0,5.85,10,False,False,False,False,False
TXN_684301,CUST_68376,2024-09-22 07:51:50,75,FR,11,59.69,656.58,Credit Card,Economy,4,True,5.4,17.6,22,True,False,False,False,True
TXN_319739,CUST_68577,2025-02-28 19:57:25,41,CA,3,268.83,806.48,Apple Pay,Priority,21,False,0.0,19.72,9,False,False,False,False,False
TXN_423947,CUST_11512,2025-02-27 07:01:09,33,AU,4,198.73,794.92,PayPal,Express,14,True,23.9,7.72,7,False,False,False,True,False
TXN_245962,CUST_11603,2025-06-22 18:40:00,54,JP,2,226.11,452.22,Credit Card,Standard,9,True,40.6,5.24,19,False,False,False,False,False
TXN_550315,CUST_48702,2025-01-01 14:48:52,51,GB,4,67.8,271.19,Apple Pay,Standard,47,False,0.0,6.34,3,False,False,False,False,False
TXN_242862,CUST_19002,2024-12-10 22:49:50,39,US,1,199.46,199.46,Apple Pay,Express,39,False,0.0,5.37,17,True,True,False,False,False
TXN_564195,CUST_30536,2024-11-17 14:20:26,21,DE,3,176.09,528.27,Apple Pay,Express,37,False,0.0,19.06,28,False,False,False,False,False
TXN_962637,CUST_86222,2024-07-29 11:46:09,52,DE,3,137.79,413.37,Debit Card,Priority,21,False,0.0,17.75,13,False,False,False,False,False
TXN_557542,CUST_57315,2025-04-17 17:10:02,62,AU,1,169.03,169.03,Credit Card,Standard,40,False,0.0,24.79,24,False,False,False,True,False
TXN_631854,CUST_79452,2024-07-13 05:14:29,56,GB,16,70.25,1124.01,Cryptocurrency,Standard,0,True,39.1,13.45,15,True,False,False,False,True
TXN_431541,CUST_25896,2024-11-08 00:49:49,72,US,3,64.97,194.91,Debit Card,Priority,4,False,0.0,21.79,21,False,False,False,False,False
TXN_455865,CUST_47475,2025-03-28 02:23:43,32,MX,3,72.23,216.7,Credit Card,Economy,1,False,0.0,22.37,22,False,False,False,False,True
TXN_762270,CUST_37034,2024-12-15 19:13:41,38,FR,16,46.61,745.83,Credit Card,Standard,2,False,0.0,21.23,15,True,False,False,False,True
TXN_777892,CUST_98025,2024-10-07 19:35:11,50,JP,1,122.94,122.94,PayPal,Priority,44,True,28.4,23.47,23,False,False,False,False,False
TXN_895143,CUST_16994,2024-12-17 15:49:06,46,AU,16,78.62,1257.92,PayPal,Economy,0,True,23.4,19.85,4,False,False,False,True,True
TXN_756702,CUST_36714,2025-04-16 23:49:16,55,MX,3,284.27,852.8,Apple Pay,Express,35,False,0.0,20.87,14,False,False,False,False,False
TXN_401065,CUST_15558,2024-09-26 00:21:13,40,AU,3,293.75,881.24,Apple Pay,Express,5,True,29.4,9.23,1,False,False,False,False,False
TXN_451975,CUST_15237,2025-01-26 00:25:49,35,DE,1,32.7,32.7,Credit Card,Standard,1,False,0.0,15.01,20,False,False,False,True,True
TXN_544198,CUST_17853,2025-06-05 14:06:10,35,DE,19,8.77,166.65,Cryptocurrency,Standard,2,False,0.0,20.15,3,True,False,False,False,True
TXN_644503,CUST_58054,2024-11-22 21:50:35,24,MX,3,219.12,657.36,PayPal,Priority,38,True,12.1,9.39,24,False,False,False,False,False
TXN_878245,CUST_21977,2024-07-05 23:07:01,69,GB,2,170.13,340.26,Debit Card,Standard,36,False,0.0,7.65,23,False,False,False,False,False
TXN_808378,CUST_56272,2025-04-08 02:10:55,18,FR,4,104.97,419.87,PayPal,Priority,28,False,0.0,18.75,7,True,False,True,True,False
TXN_884547,CUST_35793,2025-05-14 04:40:32,19,US,4,76.28,305.13,Cryptocurrency,Standard,0,False,0.0,23.88,9,False,False,False,False,True
TXN_641537,CUST_62346,2024-07-22 02:41:58,53,FR,3,218.5,655.5,Apple Pay,Express,11,False,0.0,22.37,17,False,True,False,True,False
TXN_752315,CUST_55027,2025-06-07 17:53:27,33,CA,3,101.59,304.77,Credit Card,Standard,22,False,0.0,6.59,13,False,False,False,False,False
TXN_123600,CUST_15628,2025-02-02 01:27:26,45,BR,4,167.84,671.36,PayPal,Standard,2,False,0.0,13.49,28,False,False,True,False,False
TXN_236578,CUST_60795,2025-03-06 21:28:07,38,JP,4,63.45,253.79,Credit Card,Express,5,True,11.8,11.39,16,False,False,False,False,False
TXN_839335,CUST_67709,2024-12-27 06:29:39,28,JP,1,295.6,295.6,PayPal,Express,8,False,0.0,20.44,3,False,False,False,False,False
TXN_577733,CUST_80545,2025-05-30 18:53:24,35,CA,2,42.22,84.44,Apple Pay,Priority,20,False,0.0,14.07,18,False,False,False,False,False
TXN_143471,CUST_28676,2024-07-11 06:18:05,62,CA,4,57.22,228.88,PayPal,Express,18,False,0.0,7.16,7,False,False,False,False,False
TXN_741701,CUST_95104,2024-10-06 08:01:44,46,IN,15,99.11,1486.65,Cryptocurrency,Economy,0,False,0.0,15.36,17,False,False,False,False,True
TXN_716364,CUST_75489,2025-01-13 06:53:49,36,JP,2,66.65,133.31,Cryptocurrency,Economy,1,False,0.0,16.47,4,False,False,False,False,True
TXN_409283,CUST_30192,2024-10-28 18:45:53,19,MX,3,295.54,886.61,PayPal,Express,12,False,0.0,24.73,4,True,False,False,True,False
TXN_215976,CUST_26813,2024-12-06 06:04:19,59,IN,2,123.99,247.98,Credit Card,Standard,11,True,8.5,19.71,11,False,True,False,False,False
